CustomerID,Recency,Frequency,Monetary,Cluster,Segment,Recommended_Action
CUST_17354,51,16.0,1393.06,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17356,312,19.0,178.22,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17357,24,44.0,384.39,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17358,303,58.0,360.81,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17359,11,15.0,127.86,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17360,17,125.0,568.24,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17361,49,29.0,488.2,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17362,239,35.0,312.23,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17364,1,219.5,3691.7699999999995,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_17365,13,219.5,3691.7699999999995,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_17367,238,33.0,167.55,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17368,23,107.0,1878.87,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17370,73,33.0,446.18,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17371,17,86.0,418.4,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17372,41,219.5,1337.18,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_17373,40,57.0,646.92,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17374,219,28.0,495.77,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17375,199,69.0,400.1,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17376,71,24.0,203.2,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17377,24,219.5,3691.7699999999995,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_17379,11,78.0,389.71999999999997,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17381,9,109.0,3691.7699999999995,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_17382,65,2.0,65.4,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17383,4,49.0,193.39000000000001,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17384,19,15.0,336.4,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17385,15,45.0,256.11,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17386,8,28.0,2686.42,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17387,20,76.0,746.81,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17388,78,15.0,1259.56,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17389,1,213.0,3691.7699999999995,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_17391,164,3.0,508.8,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17392,307,56.0,417.27,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17394,219,4.0,203.86999999999998,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17396,39,27.0,3691.7699999999995,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17397,22,89.0,681.41,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17398,115,38.0,653.38,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17400,126,206.0,2097.84,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_17402,5,59.0,2633.85,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17403,36,32.0,263.92,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17404,4,198.0,3691.7699999999995,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_17405,1,82.0,1031.41,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17406,328,111.0,2184.42,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17408,163,2.0,32.65,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17409,185,13.0,771.85,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17410,16,64.0,1214.72,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17411,12,41.0,778.94,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17412,3,66.0,1258.06,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17414,44,6.0,778.0,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17415,80,14.0,507.84,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17416,30,219.5,3691.7699999999995,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_17418,42,30.0,463.46000000000004,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17419,11,206.0,3691.7699999999995,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_17420,50,30.0,598.83,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17422,16,117.0,1979.37,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17423,46,26.0,698.41,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17425,19,43.0,759.17,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17426,8,219.5,3691.7699999999995,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_17427,72,2.0,100.8,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17428,1,219.5,3691.7699999999995,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_17429,128,39.0,524.9200000000001,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17430,33,14.0,265.76,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17431,313,43.0,403.3,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17432,18,48.0,365.76,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17433,88,54.0,303.15999999999997,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17434,2,134.0,2373.82,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17436,2,9.0,216.29999999999998,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17438,254,17.0,388.45000000000005,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17440,157,5.0,186.42000000000002,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17442,37,135.0,2248.56,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17443,220,1.0,534.24,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17444,148,135.0,2940.04,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_17446,177,9.0,120.9,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17447,40,36.0,541.53,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17449,2,219.5,2519.21,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_17450,8,219.5,3691.7699999999995,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_17451,1,100.0,1721.4,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17453,18,19.0,486.71999999999997,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17454,192,61.0,517.53,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17455,204,8.0,131.7,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17456,328,17.0,249.86,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17457,127,19.0,1737.7,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17458,15,54.0,316.5,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17459,43,111.0,657.3,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17460,94,29.0,622.4300000000001,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17461,23,106.0,735.82,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17462,60,27.0,675.69,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17463,16,208.0,1875.86,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_17464,158,9.0,289.96000000000004,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17466,10,41.0,763.28,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17468,10,5.0,137.0,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17469,16,88.0,1870.97,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17470,45,78.0,1125.07,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17472,191,174.0,697.54,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17475,79,14.0,194.37,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17480,78,29.0,511.82,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17481,4,82.0,1255.59,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17483,65,21.0,414.04,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17486,261,24.0,396.87,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17489,59,29.0,376.64,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17490,1,76.0,2092.32,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17491,1,109.0,3558.87,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_17492,248,12.0,374.57,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17495,8,27.0,497.56,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17496,328,10.0,271.05,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17498,76,17.0,272.22,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17499,290,40.0,622.88,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17500,17,5.0,1138.0,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17501,221,18.0,288.6,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17502,9,28.0,689.1,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17503,3,38.0,558.96,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17504,206,127.0,2997.0299999999997,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17505,162,52.0,1145.84,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17506,76,14.0,302.2,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17507,262,88.0,605.58,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17508,281,22.0,387.31,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17509,58,219.5,3691.7699999999995,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_17510,25,20.0,308.48,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17511,3,219.5,3691.7699999999995,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_17512,29,105.0,2924.9900000000002,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17513,72,6.0,513.2,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17514,128,40.0,208.65,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17515,31,87.0,639.02,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17516,15,135.0,764.88,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17517,309,11.0,153.94,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17519,17,82.0,1844.02,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17520,54,30.0,546.81,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17521,30,45.0,723.2099999999999,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17522,2,73.0,1070.71,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_17523,11,33.0,652.74,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_17524,328,6.0,145.0,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_17525,328,9.0,422.70000000000005,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
